#PRODUCTID;SKU;TITLE;QUANTITY;PURCHASE_PRICE;VENDOR;SERIAL;PURCHASE_DATE;MERCI_STATUS
14462;"PV0201905";"Pipettor 20 - 200 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842752443";"05/30/2019";"available" 
14463;"PV0201906";"Pipettor 20 - 200 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842752443";"05/30/2019";"available" 
14464;"PV0201907";"Pipettor 20 - 200 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842752443";"05/30/2019";"available" 
14465;"PV1001901";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762757";"05/30/2019";"available" 
14466;"PV1001902";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762758";"05/30/2019";"available" 
14467;"PV1001903";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762760";"05/30/2019";"available" 
14468;"PV1001904";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762757";"05/30/2019";"available" 
14469;"PV1001905";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762757";"05/30/2019";"available" 
14470;"PV1001906";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762757";"05/30/2019";"available" 
14471;"PV1001907";"Pipettor 100 - 1000 µL VWR Signature™ Ergonomic High Performance Single-Channel Variable Volume Pipettors" size;"1";"217.00";"VWR";"842762757";"05/30/2019";"available" 
14472;"CHLMET191";"atLEAF CHL STD chlorophyll meter" size;"1";"249.00";"";"";"05/22/2019";"available" 
14473;"CHLMET192";"atLEAF CHL STD chlorophyll meter" size;"1";"249.00";"";"";"05/22/2019";"available" 
14474;"KEYBV0001";"Checkout keys for Blue Van " size;"1";"300.00";"";"";"06/07/2019";"available" 
14475;"MDGDVE001";"Vernier Go Direct® Motion Detector" size;"1";"99.00";"Vernier";"";"06/17/2019";"available" 
14476;"SCGDVEG01";"Vernier Go Direct® Sensor Cart Green" size;"1";"169.00";"Vernier";"";"06/17/2019";"available" 
14477;"SCGDVEY01";"Vernier Go Direct® Sensor Cart Yellow" size;"1";"169.00";"Vernier";"";"06/17/2019";"available" 
14478;"GOMOTVER1";"Vernier Go!Motion" size;"124";"124.00";"Vernier";"";"06/17/2019";"available" 
14479;"RINGCLAMP";"Ring Clamp" size;"9999";"12.00";"";"";"07/26/2019";"available" 
14480;"DISS00084";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
14481;"goggle101";"Goggles" size;"1";"16.50";"";"";"10/04/2016";"retired" 
14482;"goggle102";"Goggles" size;"1";"16.50";"";"";"10/04/2016";"retired" 
14483;"goggle103";"Goggles" size;"1";"16.50";"";"";"10/04/2016";"retired" 
14484;"goggle104";"Goggles" size;"1";"16.50";"";"";"10/04/2016";"broken" 
14485;"goggle105";"Goggles" size;"1";"16.50";"";"";"10/04/2016";"retired" 
14487;"VERMG0007";"Sensor, Magnetic Field, Vernier" size;"1";"70.00";"Vernier";"";"02/22/2016";"available" 
14488;"BPHO20162";"BioPac BSL Headphones Out " size;"1";"105.00";"Ebay";"SN3083109";"01/13/2016";"available" 
14489;"VERCURP13";"Vernier Current Probe" size;"1";"50.00";"";"";"";"available" 
14490;"ZEROSTAT3";"Zerostat 3 Milty Anti Static Instrument Blue" size;"1";"71.00";"";"";"05/30/2019";"available" 
14491;"MEPO61106";"Meter, Ph, 611, Orion" size;"1";"0.00";"";"";"";"available" 
14501;"MXO000035";"Vortex Mixer, Genie 2, Scientific Industries" size;"1";"0.00";"";"";"";"available" 
14502;"PROBEDISSE";"Dissecting Probe" size;"9999";"5.00";"";"";"07/31/2019";"available" 
14512;"SIF080N01";"Soil Sieve Fine 0.18 mm 0.007&quot; - Number 80 - 8&quot; diameter - full height" size;"1";"52.50";"Gilson";"";"";"available" 
14513;"SIF080N02";"Soil Sieve Fine 0.18 mm 0.007&quot; - Number 80 - 8&quot; diameter - full height" size;"1";"52.50";"Gilson";"";"";"available" 
14514;"SIF080N03";"Soil Sieve Fine 0.18 mm 0.007&quot; - Number 80 - 8&quot; diameter - full height" size;"1";"52.50";"Gilson";"";"";"available" 
14515;"SIF080N04";"Soil Sieve Fine 0.175 mm 0.0069&quot; - Number 80 - 8&quot; diameter - full height" size;"1";"52.50";"Gilson";"";"";"available" 
14517;"SIS100N01";"Soil Sieve Super Fine 0.15 mm 0.0059&quot; - Number 100 - 8&quot; diameter - full height" size;"1";"52.50";"";"";"";"available" 
14518;"SIS100N02";"Soil Sieve Super Fine 0.149 mm 0.0059&quot; - Number 100 - 8&quot; diameter - full height" size;"1";"52.50";"";"";"";"available" 
14519;"SIS100N03";"Soil Sieve Super Fine 0.15 mm 0.0059&quot; - Number 100 - 8&quot; diameter - full height" size;"1";"52.50";"";"";"";"available" 
14520;"SIS100N04";"Soil Sieve Super Fine 0.147 mm 0.0058&quot; - Number 100 - 8&quot; diameter - full height" size;"1";"52.50";"";"";"";"available" 
14521;"SIS120N01";"Soil Sieve Super Fine 0.125 mm 0.0049&quot; - Number 120 - 8&quot; diameter - full height" size;"1";"53.00";"Gilson";"";"08/13/2019";"available" 
14522;"SIS120N02";"Soil Sieve Super Fine 0.125 mm 0.0049&quot; - Number 120 - 8&quot; diameter - full height" size;"1";"53.00";"Gilson";"";"08/13/2019";"available" 
14523;"SIS120N03";"Soil Sieve Super Fine 0.125 mm 0.0049&quot; - Number 120 - 8&quot; diameter - full height" size;"1";"53.00";"Gilson";"";"08/13/2019";"available" 
14524;"SIS140N01";"Soil Sieve Super Fine 0.106 mm 0.0041&quot; - Number 140 - 8&quot; diameter - full height" size;"1";"58.00";"Gilson";"";"";"available" 
14525;"SIS140N02";"Soil Sieve Super Fine 0.104 mm 0.004&quot; - Number 140 - 8&quot; diameter - full height" size;"1";"58.00";"Gilson";"";"";"available" 
14526;"SIS170N01";"Soil Sieve Super Fine 0.09 mm 0.0035&quot; - Number 170 - 8&quot; diameter - full height" size;"1";"63.00";"Gilson";"";"";"available" 
14527;"SIS170N02";"Soil Sieve Super Fine 0.09 mm 0.0035&quot; - Number 170 - 8&quot; diameter - full height" size;"1";"63.00";"Gilson";"";"";"available" 
14528;"SIS200N01";"Soil Sieve Super Fine 0.074 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"available" 
14529;"SIS200N02";"Soil Sieve Super Fine 0.075 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"available" 
14530;"SIS200N03";"Soil Sieve Super Fine 0.075 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"broken" 
14531;"SIS200N04";"Soil Sieve Super Fine 0.075 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"available" 
14532;"SIS200N05";"Soil Sieve Super Fine 0.075 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"available" 
14533;"SIS200N06";"Soil Sieve Super Fine 0.074 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"available" 
14534;"SIS200N07";"Soil Sieve Super Fine 0.075 mm 0.0029&quot; - Number 200 - 8&quot; diameter - full height" size;"1";"70.50";"Gilson";"";"";"available" 
14535;"SIS230N01";"Soil Sieve Super Fine 0.063 mm 0.0025&quot; - Number 230 - 8&quot; diameter - full height" size;"1";"80.00";"Gilson";"";"";"available" 
14536;"SIS230N02";"Soil Sieve Super Fine 0.063 mm 0.0025&quot; - Number 230 - 8&quot; diameter - full height" size;"1";"80.00";"Gilson";"";"";"available" 
14537;"SIS270N01";"Soil Sieve Super Fine 0.053 mm 0.0021&quot; - Number 270 - 8&quot; diameter - full height" size;"1";"96.50";"Gilson";"";"";"available" 
14538;"SIS325N01";"Soil Sieve Super Fine 0.045 mm 0.0017&quot; - Number 325 - 8&quot; diameter - full height" size;"1";"119.00";"Gilson";"";"";"available" 
14539;"SIS325N02";"Soil Sieve Super Fine 0.045 mm 0.0017&quot; - Number 325 - 8&quot; diameter - full height" size;"1";"119.00";"Gilson";"";"";"broken" 
14540;"SIS400N01";"Soil Sieve Super Fine 0.038 mm 0.0015&quot; - Number 400 - 8&quot; diameter - full height" size;"1";"137.50";"Gilson";"";"08/13/2019";"available" 
14541;"SIS400N02";"Soil Sieve Super Fine 0.038 mm 0.0015&quot; - Number 400 - 8&quot; diameter - full height" size;"1";"137.50";"Gilson";"";"08/13/2019";"available" 
14542;"SIS400N03";"Soil Sieve Super Fine 0.038 mm 0.0015&quot; - Number 400 - 8&quot; diameter - full height" size;"1";"137.50";"Gilson";"";"08/13/2019";"available" 
14543;"SIM010N10";"Soil Sieve Medium 2 mm - 0.078&quot; - Number 10 - 8&quot; diameter - full height" size;"1";"52.50";"";"";"02/28/2019";"available" 
14544;"SIS230N03";"Soil Sieve Super Fine 0.063 mm 0.0025&quot; - Number 230 - 8&quot; diameter - full height" size;"1";"80.00";"Gilson";"";"";"available" 
14546;"CALD01701";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14547;"CALD01702";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14548;"CALD01703";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14549;"CALD01704";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14550;"CALD01705";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14551;"CALD01706";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"broken" 
14552;"CALD01707";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14553;"CALD01708";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14554;"CALD01709";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14555;"CALD01710";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14556;"CALD01711";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14557;"CALD01712";"Carbon Fiber Composites Digital Caliper" size;"1";"13.00";"Amazon";"";"08/13/2019";"available" 
14563;"VERISE007";"Amplifier, Instrument, Vernier" size;"1";"90.00";"";"";"";"none" 
14564;"MDGDVE002";"Vernier Go Direct® Motion Detector" size;"1";"99.00";"Vernier";"";"08/29/2019";"available" 
14565;"MDGDVE003";"Vernier Go Direct® Motion Detector" size;"1";"99.00";"Vernier";"";"08/29/2019";"available" 
14566;"FASGDVE01";"Go Direct® Force and Acceleration Sensor" size;"1";"99.00";"Vernier";"";"08/29/2019";"available" 
14567;"FASGDVE02";"Go Direct® Force and Acceleration Sensor" size;"1";"99.00";"Vernier";"";"08/29/2019";"available" 
14568;"VERMD2002";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14569;"VERMD2003";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14570;"VERMD2004";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14571;"VERMD2005";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14572;"VERMD2006";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14573;"VERMD2007";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14574;"VERMD2008";"Sensor, Motion Detector 2, W/ Tilt Head, Vernier MD-BTD" size;"1";"89.00";"Vernier";"";"09/30/2019";"available" 
14575;"SSCKEY001";"SSC Temporary Checkout Key" size;"1";"35.00";"";"";"10/14/2019";"surplus" 
14576;"TONG000000";"Tongs" size;"9999";"10.00";"";"";"10/14/2019";"available" 
14580;"VKWGEN191";"Vernier KidWind Wind Turbine Generator with Wires and KidWind Red Blade Set" size;"1";"17.00";"Vernier";"";"10/03/2019";"available" 
14581;"VKWGEN192";"Vernier KidWind Wind Turbine Generator with Wires and KidWind Red Blade Set" size;"1";"17.00";"Vernier";"";"10/03/2019";"available" 
14582;"VKWGEN193";"Vernier KidWind Wind Turbine Generator with Wires and KidWind Red Blade Set" size;"1";"17.00";"Vernier";"";"10/03/2019";"available" 
14583;"VKWGEN194";"Vernier KidWind Wind Turbine Generator with Wires and KidWind Red Blade Set" size;"1";"17.00";"Vernier";"";"10/03/2019";"available" 
14584;"VKWGEN195";"Vernier KidWind Wind Turbine Generator with Wires and KidWind Red Blade Set" size;"1";"17.00";"Vernier";"";"10/03/2019";"available" 
14585;"VKWGEN196";"Vernier KidWind Wind Turbine Generator with Wires and KidWind Red Blade Set" size;"1";"17.00";"Vernier";"";"10/03/2019";"available" 
14589;"GRDCYL04L";"Graduated cylinder 4L" size;"9999";"200.00";"";"";"10/29/2019";"available" 
14595;"DISARTSK1";"Disarticulated artifical human skeleton" size;"1";"400.00";"";"";"11/04/2019";"available" 
14596;"DISP00020";"Dispensette, 2-10ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
14597;"010GBEAKR";"10 ml glass beaker" size;"9999";"8.00";"VWR";"";"11/08/2019";"available" 
14598;"020GBEAKR";"20 ml glass beaker" size;"9999";"8.00";"";"";"11/08/2019";"available" 
14599;"025GBEAKR";"25 ml glass beaker" size;"9999";"8.00";"";"";"11/08/2019";"available" 
14600;"050GBEAKR";"50 ml glass beaker" size;"9999";"8.00";"";"";"11/08/2019";"available" 
14601;"100GBEAKR";"100 ml glass beaker" size;"9999";"8.00";"";"";"11/08/2019";"available" 
14602;"150GBEAKR";"150 ml glass beaker" size;"9999";"6.00";"";"";"11/08/2019";"available" 
14603;"250GBEAKR";"250 ml glass beaker" size;"9999";"9.00";"";"";"11/08/2019";"available" 
14604;"400GBEAKR";"400 ml glass beaker" size;"9999";"6.00";"";"";"11/08/2019";"available" 
14605;"FUT000003";"Muffle furnace Barnstead Thermolyne" size;"1";"2500.00";"";"";"11/19/2019";"none" 
14606;"600GBEAKR";"600ML Glass Beaker" size;"9999";"16.54";"VWR";"";"12/03/2019";"available" 
14607;"1LGBEAKER";"1LGBEAKER" size;"9999";"9.89";"VWR";"";"12/03/2019";"available" 
14608;"2LGBEAKER";"2L Glass Beaker, Glass" size;"9999";"28.90";"VWR";"";"12/03/2019";"available" 
14609;"005VOLFLA";"005VOLFLA" size;"9999";"27.95";"VWR";"";"12/03/2019";"available" 
14610;"010VOLFLA";"10ML VOLUMETRIC FLASKS" size;"9999";"31.84";"VWA";"";"12/03/2019";"available" 
14611;"025VOLFLA";"25ML Volumetric Flasks" size;"9999";"34.78";"VWR";"";"12/03/2019";"available" 
14612;"050VOLFLA";"50ML Volumetric Flasks" size;"9999";"62.55";"VWR";"";"12/03/2019";"available" 
14613;"100VOLFLA";"100ML Volumetric Flasks, Glass" size;"9999";"68.49";"VWR";"";"12/03/2019";"available" 
14614;"200VOLFLA";"200ML Volumetric Flasks " size;"9999";"50.83";"VWR";"";"12/03/2019";"available" 
14615;"250VOLFLA";"250ML Volumetric Flasks" size;"9999";"87.75";"VWR";"";"12/03/2019";"available" 
14616;"500VOLFLA";"500ML Volumetric Flasks" size;"9999";"103.98";"VWR";"";"12/03/2019";"available" 
14617;"01LVOLFLA";"1L Volumetric Flasks" size;"9999";"65.45";"VWR";"";"12/03/2019";"available" 
14618;"02LVOLFLA";"2L Volumetric Flasks " size;"9999";"91.12";"VWR";"";"12/03/2019";"available" 
14619;"025ERLFLA";"25ML Erlenmeyer Flasks" size;"9999";"7.84";"KIMAX";"";"12/03/2019";"available" 
14620;"050ERLFLA";"50ML Erlenmeyer Flasks" size;"9999";"8.16";"KIMAX";"";"12/03/2019";"available" 
14621;"125FLAERL";"125ML Erlenmeyer Flasks" size;"9999";"7.02";"KIMAX";"";"12/03/2019";"available" 
14622;"250FLAERL";"250ML Erlenmeyer Flasks" size;"9999";"8.08";"KIMAX";"";"12/03/2019";"available" 
14623;"500FLAERL";"500ML Erlenmeyer Flasks" size;"9999";"11.46";"KIMAX";"";"12/03/2019";"available" 
14624;"01LFLAERL";"1L Erlenmeyer Flasks" size;"9999";"16.29";"KYMAX";"";"12/03/2019";"available" 
14625;"02LFLAERL";"2L Erlenmeyer Flasks " size;"9999";"63.02";"KIMAX";"";"12/03/2019";"available" 
14626;"04LFLAERL";"4L Erlenmeyer Flasks" size;"9999";"109.94";"KIMAX";"";"12/03/2019";"available" 
14627;"005ERLFLA";"5ML Erlenmeyer Flasks" size;"9999";"35.33";"Wilmad-LabGlass";"";"12/03/2019";"available" 
14628;"125PFLERL";"125ML Plastic Erlenmeyer Flask " size;"9999";"21.03";"Dynalon";"";"12/03/2019";"available" 
14629;"500PFLERL";"500ML Plastic Erlenmeyer Flask" size;"9999";"16.06";"Dynalon";"";"12/03/2019";"available" 
14631;"025GRDCYL";"25ML Graduated Cylinder, Glass" size;"9999";"32.87";"Corning";"";"12/03/2019";"available" 
14632;"050GRDCYL";"50ML Graduated Cylinders, Glass" size;"9999";"34.30";"Corning";"";"12/03/2019";"available" 
14633;"100GRDCYL";"100ML Graduated Cylinders, Glass" size;"9999";"38.16";"Corning";"";"12/03/2019";"available" 
14634;"250GRDCYL";"250ML Graduated Cylinders, Glass" size;"9999";"70.87";"Corning";"";"12/03/2019";"available" 
14635;"500GRDCYL";"500ML Graduated Cylinders, Glass" size;"9999";"90.51";"Corning";"";"12/03/2019";"available" 
14636;"010PGDCYL";"10ML Graduated Cylinder, Plastic" size;"9999";"16.38";"Nalgene";"";"12/03/2019";"available" 
14637;"025PGDCYL";"50ML Graduated Cylinder, Plastic" size;"9999";"24.80";"Nalgene";"";"12/03/2019";"available" 
14638;"100PGDCYL";"100ML Graduated Cylinders, Plastic" size;"9999";"29.83";"Nalgene";"";"12/03/2019";"available" 
14639;"250PGDCYL";"250ML Graduated Cylinder, Plastic" size;"9999";"39.51";"Nalgene";"";"12/03/2019";"available" 
14640;"500PGDCYL";"500ML Graduated Cylinders, Plastic" size;"9999";"55.96";"Nalgene";"";"12/03/2019";"available" 
14641;"1LGRDCYLP";"1L Graduated Cylinder, Plastic" size;"9999";"69.33";"Nalgene";"";"12/03/2019";"available" 
14642;"030FUNSEP";"30ML Separatory Funnels, Glass " size;"9999";"121.52";"Glassco";"";"12/03/2019";"available" 
14643;"060FUNSEP";"60ML Separatory Funnels, Glass " size;"9999";"121.52";"Glassco";"";"12/03/2019";"available" 
14644;"125FUNSEP";"125ML Separatory Funnels, Glass" size;"0";"145.96";"Glassco";"";"12/03/2019";"available" 
14645;"250FUNSEP";"250ml Separatory Funnel, Glass" size;"9999";"184.18";"Glassco";"";"12/03/2019";"available" 
14646;"1000FUNSP";"1L Separatory Funnels, Glass" size;"9999";"166.06";"Glassco";"";"12/03/2019";"available" 
14647;"125FLKVFT";"125ML Flasks, Vacuum Filter, Glass" size;"9999";"19.78";"VWR";"";"12/04/2019";"available" 
14648;"250FLKVFT";"250ML Flasks, Vacuum Filter, Glass" size;"9999";"28.67";"VWR";"";"12/04/2019";"available" 
14649;"500FLKVFT";"500ML Flasks, Vacuum Filter, Glass" size;"9999";"33.73";"VWR";"";"12/04/2019";"available" 
14650;"001FLKVFT";"1L Flasks, Vacuum Filter, Glass" size;"9999";"92.30";"VWR";"";"12/04/2019";"available" 
14651;"002FLKVFT";"2L Flasks, Vacuum Filter, Glass" size;"9999";"46.25";"VWR";"";"12/04/2019";"available" 
14652;"004FLKVFT";"4L Flasks, Vacuum Filter, Glass" size;"9999";"69.72";"VWR";"";"12/04/2019";"available" 
14656;"FLSTOPPER";"Stoppers, Glass Flask" size;"9999";"10.86";"Pennyhead";"";"12/04/2019";"available" 
14657;"MINISURB1";"Mini-Surber, 500mu, Fieldmaster® - Wildco" size;"1";"144.00";"WILDCO";"";"12/05/2019";"available" 
14658;"MINISURB2";"Mini-Surber, 500mu, Fieldmaster® - Wildco" size;"1";"144.00";"WILDCO";"";"12/05/2019";"available" 
14659;"MINISURB3";"Mini-Surber, 500mu, Fieldmaster® - Wildco" size;"1";"144.00";"WILDCO";"";"12/05/2019";"available" 
14660;"MINISURB4";"Mini-Surber, 500mu, Fieldmaster® - Wildco" size;"1";"144.00";"WILDCO";"";"12/05/2019";"available" 
14661;"MINISURB5";"Mini-Surber, 500mu, Fieldmaster® - Wildco" size;"1";"144.00";"WILDCO";"";"12/05/2019";"lost" 
14662;"GLASSPRDR";"Glass Spreader" size;"9999";"8.00";"";"";"12/05/2019";"available" 
14663;"125AMBGLA";"BOTTLE, AMBER GLASS, 125 mL" size;"9999";"5.00";"";"";"12/05/2019";"available" 
14664;"250AMBGLA";"BOTTLE, AMBER GLASS, 250 mL" size;"9999";"5.00";"";"";"12/05/2019";"available" 
14665;"500AMBGLA";"BOTTLE, AMBER GLASS, 500 mL" size;"9999";"5.00";"";"";"12/05/2019";"available" 
14666;"01LAMBGLA";"BOTTLE, AMBER GLASS, 1L " size;"9999";"5.00";"";"";"12/05/2019";"available" 
14667;"010PBEAKR";"BEAKER PLASTIC 10 ML " size;"9999";"0.20";"VWR";"";"12/10/2019";"available" 
